tenure_months,monthly_charges,total_charges,num_support_tickets,contract_type,payment_method,has_addon_streaming,churned
14,55.19341268322576,770.3167420869665,4,month_to_month,credit_card,True,1
61,76.45818460809446,4527.400068147057,2,month_to_month,paypal,False,0
24,50.690866441762715,1191.0942200583531,1,two_year,bank_transfer,False,0
28,56.15691856614266,1699.2696638271898,3,month_to_month,credit_card,False,0
3,46.644961648031604,141.66477005879798,1,month_to_month,paypal,True,1
28,108.54739510460456,3186.2499267923135,2,month_to_month,credit_card,False,1
36,81.07752640557663,3222.71792757299,2,month_to_month,bank_transfer,True,0
28,98.00731833762661,2622.736322518034,2,two_year,debit_card,True,0
14,55.318530637129435,781.7510400342054,3,two_year,credit_card,False,0
39,65.20765689130707,2556.036429360051,3,month_to_month,credit_card,False,1
9,48.092126215679265,448.05625144607444,3,month_to_month,bank_transfer,False,0
19,105.45579846182088,2179.194275838235,2,month_to_month,credit_card,False,0
21,48.278528347750424,918.1470720919702,1,month_to_month,debit_card,True,0
0,88.04734834270641,0.0,0,month_to_month,debit_card,False,1
23,46.9396923613474,1196.648041499064,3,two_year,credit_card,False,1
41,52.2039202130318,2199.773605195485,1,one_year,debit_card,True,0
38,63.412169251746114,2636.180200195086,4,month_to_month,credit_card,False,1
52,40.96589172469203,2184.313214734087,2,month_to_month,credit_card,True,1
30,76.4743779115813,2337.1121715356558,2,one_year,credit_card,False,1
71,45.74218730916287,3513.922867466568,2,two_year,paypal,False,0
15,44.65823193740049,671.0794764210563,2,month_to_month,debit_card,False,0
48,78.79032288582857,3873.7664995658165,1,one_year,credit_card,False,1
20,63.20789948786863,1373.5009124994904,1,month_to_month,bank_transfer,False,0
15,42.34523659402746,631.8670558698215,6,month_to_month,debit_card,False,1
25,79.09063743737622,2007.3371980325276,0,month_to_month,paypal,True,0
68,84.52258112231107,5614.86522492196,1,one_year,paypal,False,0
37,82.41509641281513,3036.990414978521,2,month_to_month,bank_transfer,False,1
30,69.36830501573738,1998.6862383230305,2,one_year,bank_transfer,False,0
16,10.0,164.52215463485993,0,month_to_month,credit_card,False,1
71,76.7535403740939,5300.762716685052,3,month_to_month,paypal,True,0
37,89.91877369644516,3321.940151513428,1,month_to_month,credit_card,False,0
15,63.348736370432796,976.943741563561,3,month_to_month,paypal,False,1
29,95.30319890976654,2788.695382206346,2,one_year,credit_card,False,1
35,57.56328018791191,1955.0294784259202,3,month_to_month,credit_card,False,1
49,67.54647557770559,3376.9809892161684,2,one_year,credit_card,False,1
14,59.04472743306253,902.3306024464722,1,one_year,paypal,True,0
65,73.4191070437501,4634.604793031464,1,one_year,debit_card,True,0
1,57.22847619245957,52.78489262373941,4,month_to_month,paypal,False,1
24,85.70121836499972,2205.4629541076574,3,month_to_month,credit_card,False,1
2,57.295319377553405,109.47831421865448,4,one_year,paypal,False,1
56,52.90330166134433,3022.519943870112,4,month_to_month,debit_card,False,0
49,88.38847353293971,4335.840491391993,2,month_to_month,paypal,True,0
69,33.17927665414309,2237.7937543653848,1,one_year,paypal,False,0
25,58.8159505254856,1473.7141381219456,2,month_to_month,bank_transfer,False,0
31,50.733358590609114,1516.342110068071,2,month_to_month,bank_transfer,False,0
24,68.42528415521245,1668.178125462282,1,month_to_month,paypal,False,0
48,90.19371477037643,3837.3397271229596,3,one_year,credit_card,False,0
69,63.85745853828429,4237.042978073207,3,month_to_month,debit_card,False,0
24,57.8650231470487,1361.8682713024923,1,one_year,paypal,True,0
57,81.99653550921302,4284.708151081608,2,two_year,bank_transfer,True,0
53,74.0001061643651,4034.472912210977,1,month_to_month,debit_card,False,0
30,64.71991015464408,1835.344747675492,2,one_year,bank_transfer,True,1
35,58.202261186044005,1993.0827148547664,2,month_to_month,paypal,False,1
39,72.69476087035106,2889.3568808840437,3,month_to_month,paypal,False,0
64,60.381666676517185,3919.066801114771,1,two_year,credit_card,True,0
37,62.45528651807453,2244.9445218750993,0,month_to_month,bank_transfer,False,0
51,53.137346839765016,2602.3123895614413,3,one_year,debit_card,False,0
14,61.789320239699705,919.4338773939774,1,month_to_month,credit_card,False,0
52,72.82190764324278,3981.335364258336,3,month_to_month,debit_card,False,0
64,67.97572883968165,4369.0866745981,2,month_to_month,credit_card,False,0
66,82.54219200298331,5263.378768430556,1,month_to_month,credit_card,False,0
31,49.89787222309245,1569.5998512968283,3,one_year,credit_card,True,1
40,80.53114500987148,3196.4608182921174,2,month_to_month,paypal,False,0
41,70.68355431449149,2914.7869821261133,3,one_year,debit_card,False,1
39,74.31015938603512,3031.4647378403433,3,two_year,paypal,False,0
59,67.74860186064018,3925.487064539706,1,one_year,debit_card,True,0
50,67.01329525857005,3355.837100164711,1,two_year,paypal,False,0
1,93.20185693287101,92.30673574799708,2,one_year,credit_card,True,1
19,57.617260850487824,974.7653986575118,3,one_year,debit_card,True,0
46,43.661498527341074,1890.3326608034467,2,one_year,credit_card,False,0
45,84.8056866730583,3860.678088974509,2,month_to_month,credit_card,True,1
50,97.70119254097281,4398.583324881198,4,month_to_month,bank_transfer,False,0
17,62.93512616344783,1085.6697145563087,3,month_to_month,paypal,False,1
23,53.78222112382823,1169.0701072427653,4,one_year,bank_transfer,False,1
43,60.71176361537639,2656.6689181544834,3,month_to_month,bank_transfer,True,0
4,64.82614041516285,281.04009850529144,3,month_to_month,debit_card,False,1
22,67.68392980056468,1472.8867277699007,1,one_year,credit_card,False,1
34,48.903153313628536,1732.1197395431047,2,month_to_month,credit_card,False,0
41,55.07610492885901,2365.45482394649,1,month_to_month,debit_card,True,0
41,64.85364229468655,2719.451271690598,5,month_to_month,bank_transfer,True,0
29,80.57871093915797,2418.331413317612,1,month_to_month,paypal,True,0
13,92.00741361394446,1199.5921662670055,0,month_to_month,bank_transfer,False,0
21,92.21125480585536,1788.348524051857,2,one_year,paypal,False,1
53,89.57185727329929,4767.103160125519,3,one_year,paypal,True,0
50,109.38451633644326,5418.037509929636,2,month_to_month,paypal,False,1
7,56.46019304775672,424.2562462639371,0,month_to_month,credit_card,True,0
66,85.19513946036287,5887.324038218285,3,month_to_month,paypal,True,0
33,71.29886175101485,2291.751055013399,2,one_year,credit_card,True,1
40,87.84746749022904,3575.040966481661,2,one_year,bank_transfer,False,0
26,65.31428595345271,1718.6735752486495,3,month_to_month,paypal,True,1
10,85.91442161761098,930.393886767299,4,one_year,bank_transfer,False,1
63,81.16437151095076,5674.418691696654,1,month_to_month,debit_card,True,0
60,78.28846658957276,4636.553897265061,1,month_to_month,debit_card,False,1
36,105.48364447007538,3946.7213412695414,0,two_year,credit_card,False,0
21,84.85654679911107,1940.5200860664327,1,month_to_month,bank_transfer,False,1
27,79.54821146872176,2130.206611718905,1,two_year,debit_card,True,0
23,33.572993161507235,801.014074206313,2,month_to_month,credit_card,False,0
70,71.65436403726378,4971.462106013623,3,one_year,paypal,False,0
19,73.41016372039299,1227.0463747880729,1,two_year,credit_card,False,1
68,77.36293110396814,5476.304356691346,6,two_year,paypal,True,0
62,48.52768541724866,2927.6492604989267,2,month_to_month,debit_card,False,0
53,63.43714335706679,3038.196046852866,2,one_year,credit_card,False,0
8,82.39130412251085,660.6466623369438,1,month_to_month,bank_transfer,True,1
1,77.70631902946982,77.74636654458693,5,month_to_month,credit_card,True,1
65,44.86032649261302,2832.9387915486295,1,one_year,credit_card,False,0
53,61.16288435414261,3399.2266858549915,0,month_to_month,debit_card,True,0
23,55.91680124850968,1127.9600372635925,2,one_year,debit_card,False,1
6,95.73684525291006,559.0709716381814,2,one_year,credit_card,False,1
15,72.0462066761772,999.8600359360056,1,month_to_month,debit_card,False,1
59,67.29773938186743,3805.0609883465936,1,one_year,credit_card,True,0
47,100.39049358618368,4373.352408630458,3,one_year,paypal,False,0
53,63.036604183266505,3545.5400136337353,4,month_to_month,credit_card,False,0
19,39.97881132756971,761.3885589485034,3,one_year,paypal,True,1
29,92.4620422052179,2661.4134064341233,0,one_year,debit_card,True,0
22,60.767155941581095,1289.4502958720484,1,one_year,paypal,True,1
8,77.76273846616358,619.0201185978548,2,two_year,bank_transfer,False,1
65,77.84124233167485,5313.108544193788,3,one_year,debit_card,True,0
17,63.589192433249046,1019.9800253908919,3,month_to_month,credit_card,False,1
32,87.53661792128106,2721.720973669734,1,one_year,debit_card,False,0
35,58.713735244775165,2152.5172548511064,5,two_year,credit_card,False,1
24,35.223690749581365,832.2544403060498,2,month_to_month,credit_card,False,1
60,78.827173850599,4784.957341012625,1,month_to_month,bank_transfer,True,0
57,32.09908300104238,1640.4194397973713,3,one_year,paypal,False,0
27,63.68421027689989,1805.3315527857806,1,month_to_month,paypal,True,0
30,53.09359070044863,1546.0374210337159,3,one_year,paypal,True,1
59,49.05582479845928,2885.7204296526747,1,month_to_month,debit_card,True,1
68,54.36419540533344,3449.159966639622,3,month_to_month,credit_card,True,0
16,60.196077730439605,1015.2916386226709,2,month_to_month,paypal,False,1
65,90.18199607468011,5433.323879877233,2,one_year,debit_card,True,0
68,71.47313189984389,5261.844721120973,4,two_year,bank_transfer,False,0
49,68.0316518268444,3679.9980554409362,2,one_year,bank_transfer,False,0
0,101.02354265784521,0.0,1,month_to_month,credit_card,False,1
25,80.81219005894151,2179.763769344425,2,month_to_month,credit_card,False,1
36,56.846277824150626,2095.1597724220032,2,month_to_month,credit_card,False,0
13,88.8276390098069,1145.3466804640034,2,one_year,paypal,False,0
7,77.92973634821837,538.5509000773295,1,two_year,credit_card,True,0
32,52.90030438183237,1582.7923955733386,1,month_to_month,credit_card,False,1
47,91.46515663578315,4630.080406568427,2,month_to_month,bank_transfer,False,0
5,41.69666453034972,210.8194730291154,0,one_year,credit_card,True,0
61,94.1134629038391,5381.543779951371,1,one_year,debit_card,False,0
53,76.18004712171403,3934.21775644794,4,month_to_month,credit_card,True,1
35,47.96756340851476,1768.2391416357048,3,month_to_month,paypal,False,1
53,67.00128799064866,3497.8655962193875,6,two_year,credit_card,True,1
56,38.102494719687996,2313.7139808996485,1,month_to_month,credit_card,True,0
2,74.69292375409519,142.69718589599773,2,one_year,bank_transfer,True,1
54,41.01517038697368,2341.02658589901,2,month_to_month,bank_transfer,False,0
20,104.36474482902763,2153.2815775067957,2,month_to_month,debit_card,True,0
65,87.32794800715199,5916.409679363983,3,month_to_month,debit_card,True,0
5,49.71861614229441,227.80777519210503,4,one_year,debit_card,False,1
24,77.22395768107992,1626.2757578077292,1,one_year,debit_card,True,0
62,98.43253956164416,6060.179122743958,3,month_to_month,debit_card,False,0
62,63.03261273531856,4017.271868113541,0,month_to_month,credit_card,False,1
71,58.64555713494597,4139.350018873888,3,month_to_month,bank_transfer,False,0
67,80.87979228645239,5074.326701065919,1,month_to_month,debit_card,True,0
56,77.84060796115045,4278.236131993937,2,two_year,debit_card,False,0
63,92.35668801099445,5232.865443256417,4,month_to_month,debit_card,False,0
31,102.8546860387526,3075.3145806212974,5,month_to_month,credit_card,True,0
21,69.84547437788636,1628.3481881377397,3,one_year,bank_transfer,False,1
70,54.2048783975044,3563.501860826704,1,one_year,paypal,False,0
70,63.99364053677855,4464.673887536932,0,two_year,credit_card,False,0
48,64.43267119397804,3080.12516801451,1,month_to_month,bank_transfer,False,0
64,117.19543868659224,7426.483168820835,0,one_year,credit_card,True,0
8,102.00094562639217,787.1083096557381,1,one_year,debit_card,False,0
8,72.2538240083108,609.778771555813,4,one_year,credit_card,False,1
41,71.04732646380272,3239.2414125770474,2,month_to_month,credit_card,True,0
44,68.68738636226827,2702.216383724343,0,two_year,debit_card,False,0
27,90.2156276801147,2398.8659850419167,2,month_to_month,debit_card,False,1
24,82.13466354823453,1912.6004960818805,3,two_year,paypal,False,0
37,80.56037359389045,2966.4458312137886,1,month_to_month,bank_transfer,False,0
5,78.21103270116592,360.73093543656006,4,month_to_month,bank_transfer,False,1
40,71.48487269384046,3013.134036421437,0,one_year,credit_card,True,1
64,72.32936830102844,4775.288338724607,2,month_to_month,debit_card,False,0
43,15.209337554210416,632.3426612598605,3,one_year,bank_transfer,False,0
23,68.94557247991725,1673.8464212223214,1,month_to_month,debit_card,True,1
60,70.51540387389983,4322.085298395493,2,month_to_month,credit_card,True,0
46,85.85014823345213,4189.167004038794,4,one_year,debit_card,False,0
70,73.24183617117681,4541.702530719381,2,month_to_month,debit_card,True,0
12,68.2981005915017,866.2097041880072,0,one_year,paypal,True,0
6,46.1931302366326,296.575354588213,4,month_to_month,paypal,False,1
32,59.44381707280211,1892.2450553066365,4,two_year,credit_card,False,0
71,70.82732327361745,5075.484603382168,3,month_to_month,paypal,False,0
21,52.9461377073036,1151.034145118086,2,two_year,debit_card,True,1
60,97.01981877556938,5789.411833125388,2,month_to_month,bank_transfer,False,0
39,69.02027023878097,2749.9198908250937,3,two_year,debit_card,False,0
51,50.989275856285154,2553.425833203906,2,two_year,debit_card,False,0
59,37.83628377576917,2354.773066163763,1,one_year,bank_transfer,False,0
71,79.22292782719671,5689.39205672549,3,month_to_month,paypal,True,0
64,74.03315085268962,4345.249946124668,2,two_year,credit_card,False,0
34,49.49641611111649,1690.2585380323612,3,month_to_month,debit_card,False,0
52,82.21682062273378,3993.4718372067196,1,one_year,bank_transfer,False,0
44,49.26012190682564,2234.664617752863,2,month_to_month,credit_card,False,1
26,95.04087127397325,2516.3220698685373,1,month_to_month,credit_card,False,0
37,54.58641480655666,1913.3978038073117,2,month_to_month,paypal,True,0
48,73.72105687304376,3695.0810731469537,1,one_year,bank_transfer,True,0
57,63.7672113210056,3459.688024292652,3,month_to_month,debit_card,False,1
31,61.81068894975265,1883.5963098428163,1,month_to_month,credit_card,True,0
60,82.29288096163644,4817.017765332874,4,one_year,credit_card,False,1
2,72.7085197049106,147.7693483442313,4,two_year,bank_transfer,False,1
20,84.31076103407999,1772.1870846334693,2,one_year,bank_transfer,True,1
43,83.2858460411127,3629.15861502449,3,month_to_month,debit_card,True,0
43,60.807698278521485,2440.9524112805916,0,month_to_month,credit_card,True,0
21,52.07109687751456,1106.9910512392403,3,one_year,debit_card,False,0
30,68.57666022293827,2025.0467496822973,1,month_to_month,debit_card,False,1
31,98.88500792804759,2988.2018196623744,2,month_to_month,debit_card,True,0
57,51.13680151261221,2722.23057451513,3,month_to_month,bank_transfer,False,0
61,62.923399248651734,4050.2822453946865,2,month_to_month,debit_card,True,1
24,65.11754456494762,1524.5359254362188,5,month_to_month,debit_card,False,1
8,61.632298607681534,471.9231945268736,3,two_year,credit_card,False,1
26,110.74255793919626,3143.104319363728,1,month_to_month,bank_transfer,False,0
11,68.88629894700011,720.9799725015175,0,month_to_month,debit_card,False,1
4,103.7964524088203,432.6109988048662,4,month_to_month,credit_card,False,1
56,80.45687521498061,4251.612603071084,1,month_to_month,debit_card,True,0
32,89.88146340011792,2956.160418509749,3,month_to_month,bank_transfer,False,0
3,73.10928488738287,225.9516564020393,3,month_to_month,bank_transfer,False,1
58,67.39211522160939,3770.832847217603,3,month_to_month,paypal,False,0
9,46.25353781875451,421.33722739065706,0,month_to_month,paypal,False,0
16,33.990426165316386,509.98030990056304,1,month_to_month,debit_card,False,1
12,41.56542517102602,438.65068779024796,0,month_to_month,credit_card,False,0
13,85.31391051784219,1127.78711259659,1,one_year,bank_transfer,True,1
64,26.955058707527275,1609.6762109399615,3,one_year,debit_card,True,0
45,72.8233803766528,3388.6859560161083,2,one_year,credit_card,False,0
66,93.4422585495339,6094.8005613681835,1,month_to_month,bank_transfer,False,0
61,34.2654681231018,2102.8001765198924,5,month_to_month,bank_transfer,True,0
